[2024-10-06 17:31:14,579][INFO] Step 1: size: 1, coverage: 2.50%, cost: 1.0
[2024-10-06 17:31:14,582][INFO] Step 2: size: 2, coverage: 7.00%, cost: 3.0
[2024-10-06 17:31:14,585][INFO] Step 3: size: 3, coverage: 9.00%, cost: 4.0
[2024-10-06 17:31:14,588][INFO] Step 4: size: 4, coverage: 12.50%, cost: 6.0
[2024-10-06 17:31:14,591][INFO] Step 5: size: 5, coverage: 14.00%, cost: 7.0
[2024-10-06 17:31:14,594][INFO] Step 6: size: 6, coverage: 15.50%, cost: 8.0
[2024-10-06 17:31:14,598][INFO] Step 7: size: 7, coverage: 19.50%, cost: 11.0
[2024-10-06 17:31:14,601][INFO] Step 8: size: 8, coverage: 20.50%, cost: 12.0
[2024-10-06 17:31:14,604][INFO] Step 9: size: 9, coverage: 22.50%, cost: 14.0
[2024-10-06 17:31:14,607][INFO] Step 10: size: 10, coverage: 24.50%, cost: 16.0
[2024-10-06 17:31:14,611][INFO] Step 11: size: 11, coverage: 27.00%, cost: 19.0
[2024-10-06 17:31:14,614][INFO] Step 12: size: 12, coverage: 29.50%, cost: 22.0
[2024-10-06 17:31:14,617][INFO] Step 13: size: 13, coverage: 31.00%, cost: 24.0
[2024-10-06 17:31:14,620][INFO] Step 14: size: 14, coverage: 33.00%, cost: 27.0
[2024-10-06 17:31:14,624][INFO] Step 15: size: 15, coverage: 35.00%, cost: 30.0
[2024-10-06 17:31:14,627][INFO] Step 16: size: 16, coverage: 35.50%, cost: 31.0
[2024-10-06 17:31:14,630][INFO] Step 17: size: 17, coverage: 36.50%, cost: 33.0
[2024-10-06 17:31:14,633][INFO] Step 18: size: 18, coverage: 37.50%, cost: 35.0
[2024-10-06 17:31:14,637][INFO] Step 19: size: 19, coverage: 38.50%, cost: 37.0
[2024-10-06 17:31:14,640][INFO] Step 20: size: 20, coverage: 40.00%, cost: 40.0
[2024-10-06 17:31:14,643][INFO] Step 21: size: 21, coverage: 41.50%, cost: 43.0
[2024-10-06 17:31:14,646][INFO] Step 22: size: 22, coverage: 43.50%, cost: 47.0
[2024-10-06 17:31:14,650][INFO] Step 23: size: 23, coverage: 45.50%, cost: 51.0
[2024-10-06 17:31:14,653][INFO] Step 24: size: 24, coverage: 48.00%, cost: 56.0
[2024-10-06 17:31:14,656][INFO] Step 25: size: 25, coverage: 50.00%, cost: 61.0
[2024-10-06 17:31:14,660][INFO] Step 26: size: 26, coverage: 52.00%, cost: 66.0
