[2024-10-06 22:18:33,607][INFO] Step 1: size: 1, coverage: 4.00%, cost: 1.0
[2024-10-06 22:18:33,613][INFO] Step 2: size: 2, coverage: 7.00%, cost: 2.0
[2024-10-06 22:18:33,619][INFO] Step 3: size: 3, coverage: 9.50%, cost: 3.0
[2024-10-06 22:18:33,625][INFO] Step 4: size: 4, coverage: 12.00%, cost: 4.0
[2024-10-06 22:18:33,632][INFO] Step 5: size: 5, coverage: 14.50%, cost: 5.0
[2024-10-06 22:18:33,638][INFO] Step 6: size: 6, coverage: 17.00%, cost: 6.0
[2024-10-06 22:18:33,645][INFO] Step 7: size: 7, coverage: 19.00%, cost: 7.0
[2024-10-06 22:18:33,651][INFO] Step 8: size: 8, coverage: 21.00%, cost: 8.0
[2024-10-06 22:18:33,657][INFO] Step 9: size: 9, coverage: 23.00%, cost: 9.0
[2024-10-06 22:18:33,664][INFO] Step 10: size: 10, coverage: 25.00%, cost: 10.0
[2024-10-06 22:18:33,670][INFO] Step 11: size: 11, coverage: 27.00%, cost: 11.0
[2024-10-06 22:18:33,677][INFO] Step 12: size: 12, coverage: 28.50%, cost: 12.0
[2024-10-06 22:18:33,683][INFO] Step 13: size: 13, coverage: 30.00%, cost: 13.0
[2024-10-06 22:18:33,690][INFO] Step 14: size: 14, coverage: 33.00%, cost: 15.0
[2024-10-06 22:18:33,696][INFO] Step 15: size: 15, coverage: 36.00%, cost: 17.0
[2024-10-06 22:18:33,703][INFO] Step 16: size: 16, coverage: 38.50%, cost: 19.0
[2024-10-06 22:18:33,709][INFO] Step 17: size: 17, coverage: 41.00%, cost: 21.0
[2024-10-06 22:18:33,715][INFO] Step 18: size: 18, coverage: 42.00%, cost: 22.0
[2024-10-06 22:18:33,722][INFO] Step 19: size: 19, coverage: 44.00%, cost: 24.0
[2024-10-06 22:18:33,728][INFO] Step 20: size: 20, coverage: 46.00%, cost: 26.0
[2024-10-06 22:18:33,735][INFO] Step 21: size: 21, coverage: 48.50%, cost: 29.0
[2024-10-06 22:18:33,741][INFO] Step 22: size: 22, coverage: 50.00%, cost: 31.0
[2024-10-06 22:18:33,748][INFO] Step 23: size: 23, coverage: 51.50%, cost: 33.0
[2024-10-06 22:18:33,755][INFO] Step 24: size: 24, coverage: 53.00%, cost: 35.0
[2024-10-06 22:18:33,761][INFO] Step 25: size: 25, coverage: 54.50%, cost: 37.0
[2024-10-06 22:18:33,768][INFO] Step 26: size: 26, coverage: 56.00%, cost: 39.0
[2024-10-06 22:18:33,774][INFO] Step 27: size: 27, coverage: 57.50%, cost: 41.0
[2024-10-06 22:18:33,781][INFO] Step 28: size: 28, coverage: 59.50%, cost: 44.0
[2024-10-06 22:18:33,788][INFO] Step 29: size: 29, coverage: 61.50%, cost: 47.0
[2024-10-06 22:18:33,794][INFO] Step 30: size: 30, coverage: 64.50%, cost: 52.0
[2024-10-06 22:18:33,801][INFO] Step 31: size: 31, coverage: 65.00%, cost: 53.0
[2024-10-06 22:18:33,808][INFO] Step 32: size: 32, coverage: 66.00%, cost: 55.0
[2024-10-06 22:18:33,814][INFO] Step 33: size: 33, coverage: 67.00%, cost: 57.0
[2024-10-06 22:18:33,821][INFO] Step 34: size: 34, coverage: 68.00%, cost: 59.0
[2024-10-06 22:18:33,828][INFO] Step 35: size: 35, coverage: 69.50%, cost: 62.0
[2024-10-06 22:18:33,835][INFO] Step 36: size: 36, coverage: 70.50%, cost: 65.0
[2024-10-06 22:18:33,842][INFO] Step 37: size: 37, coverage: 71.50%, cost: 68.0
[2024-10-06 22:18:33,848][INFO] Step 38: size: 38, coverage: 72.50%, cost: 71.0
[2024-10-06 22:18:33,855][INFO] Step 39: size: 39, coverage: 73.00%, cost: 73.0
[2024-10-06 22:18:33,862][INFO] Step 40: size: 40, coverage: 73.50%, cost: 75.0
[2024-10-06 22:18:33,869][INFO] Step 41: size: 41, coverage: 74.00%, cost: 77.0
[2024-10-06 22:18:33,876][INFO] Step 42: size: 42, coverage: 74.50%, cost: 79.0
[2024-10-06 22:18:33,883][INFO] Step 43: size: 43, coverage: 75.00%, cost: 81.0
[2024-10-06 22:18:33,890][INFO] Step 44: size: 44, coverage: 76.00%, cost: 85.0
[2024-10-06 22:18:33,897][INFO] Step 45: size: 45, coverage: 77.50%, cost: 91.0
[2024-10-06 22:18:33,904][INFO] Step 46: size: 46, coverage: 79.50%, cost: 99.0
[2024-10-06 22:18:33,911][INFO] Step 47: size: 47, coverage: 80.50%, cost: 104.0
[2024-10-06 22:18:33,918][INFO] Step 48: size: 48, coverage: 82.00%, cost: 112.0
