[2024-10-06 22:18:53,370][INFO] Step 1: size: 1, coverage: 7.25%, cost: 1.0
[2024-10-06 22:18:53,385][INFO] Step 2: size: 2, coverage: 14.00%, cost: 2.0
[2024-10-06 22:18:53,400][INFO] Step 3: size: 3, coverage: 20.00%, cost: 3.0
[2024-10-06 22:18:53,415][INFO] Step 4: size: 4, coverage: 25.25%, cost: 4.0
[2024-10-06 22:18:53,430][INFO] Step 5: size: 5, coverage: 30.00%, cost: 5.0
[2024-10-06 22:18:53,445][INFO] Step 6: size: 6, coverage: 34.50%, cost: 6.0
[2024-10-06 22:18:53,460][INFO] Step 7: size: 7, coverage: 38.75%, cost: 7.0
[2024-10-06 22:18:53,475][INFO] Step 8: size: 8, coverage: 42.75%, cost: 8.0
[2024-10-06 22:18:53,489][INFO] Step 9: size: 9, coverage: 46.50%, cost: 9.0
[2024-10-06 22:18:53,504][INFO] Step 10: size: 10, coverage: 50.00%, cost: 10.0
[2024-10-06 22:18:53,519][INFO] Step 11: size: 11, coverage: 53.25%, cost: 11.0
[2024-10-06 22:18:53,533][INFO] Step 12: size: 12, coverage: 56.50%, cost: 12.0
[2024-10-06 22:18:53,548][INFO] Step 13: size: 13, coverage: 59.50%, cost: 13.0
[2024-10-06 22:18:53,562][INFO] Step 14: size: 14, coverage: 62.25%, cost: 14.0
[2024-10-06 22:18:53,576][INFO] Step 15: size: 15, coverage: 65.00%, cost: 15.0
[2024-10-06 22:18:53,591][INFO] Step 16: size: 16, coverage: 67.50%, cost: 16.0
[2024-10-06 22:18:53,605][INFO] Step 17: size: 17, coverage: 69.75%, cost: 17.0
[2024-10-06 22:18:53,619][INFO] Step 18: size: 18, coverage: 72.00%, cost: 18.0
[2024-10-06 22:18:53,633][INFO] Step 19: size: 19, coverage: 73.75%, cost: 19.0
[2024-10-06 22:18:53,648][INFO] Step 20: size: 20, coverage: 75.50%, cost: 20.0
[2024-10-06 22:18:53,662][INFO] Step 21: size: 21, coverage: 77.00%, cost: 21.0
[2024-10-06 22:18:53,676][INFO] Step 22: size: 22, coverage: 78.25%, cost: 22.0
[2024-10-06 22:18:53,690][INFO] Step 23: size: 23, coverage: 79.50%, cost: 23.0
[2024-10-06 22:18:53,705][INFO] Step 24: size: 24, coverage: 80.75%, cost: 24.0
[2024-10-06 22:18:53,719][INFO] Step 25: size: 25, coverage: 83.00%, cost: 26.0
[2024-10-06 22:18:53,733][INFO] Step 26: size: 26, coverage: 84.00%, cost: 27.0
[2024-10-06 22:18:53,747][INFO] Step 27: size: 27, coverage: 85.00%, cost: 28.0
[2024-10-06 22:18:53,762][INFO] Step 28: size: 28, coverage: 86.75%, cost: 30.0
[2024-10-06 22:18:53,776][INFO] Step 29: size: 29, coverage: 87.50%, cost: 31.0
[2024-10-06 22:18:53,791][INFO] Step 30: size: 30, coverage: 88.25%, cost: 32.0
[2024-10-06 22:18:53,805][INFO] Step 31: size: 31, coverage: 89.00%, cost: 33.0
[2024-10-06 22:18:53,820][INFO] Step 32: size: 32, coverage: 89.75%, cost: 34.0
[2024-10-06 22:18:53,834][INFO] Step 33: size: 33, coverage: 90.50%, cost: 35.0
[2024-10-06 22:18:53,849][INFO] Step 34: size: 34, coverage: 91.25%, cost: 36.0
[2024-10-06 22:18:53,864][INFO] Step 35: size: 35, coverage: 91.75%, cost: 37.0
[2024-10-06 22:18:53,879][INFO] Step 36: size: 36, coverage: 92.25%, cost: 38.0
[2024-10-06 22:18:53,893][INFO] Step 37: size: 37, coverage: 92.75%, cost: 39.0
[2024-10-06 22:18:53,908][INFO] Step 38: size: 38, coverage: 93.25%, cost: 40.0
[2024-10-06 22:18:53,923][INFO] Step 39: size: 39, coverage: 94.25%, cost: 42.0
[2024-10-06 22:18:53,938][INFO] Step 40: size: 40, coverage: 95.00%, cost: 44.0
[2024-10-06 22:18:53,953][INFO] Step 41: size: 41, coverage: 95.25%, cost: 45.0
[2024-10-06 22:18:53,969][INFO] Step 42: size: 42, coverage: 95.50%, cost: 46.0
[2024-10-06 22:18:53,984][INFO] Step 43: size: 43, coverage: 95.75%, cost: 47.0
[2024-10-06 22:18:53,999][INFO] Step 44: size: 44, coverage: 96.00%, cost: 48.0
[2024-10-06 22:18:54,015][INFO] Step 45: size: 45, coverage: 96.25%, cost: 49.0
[2024-10-06 22:18:54,030][INFO] Step 46: size: 46, coverage: 96.50%, cost: 50.0
[2024-10-06 22:18:54,046][INFO] Step 47: size: 47, coverage: 96.75%, cost: 51.0
[2024-10-06 22:18:54,062][INFO] Step 48: size: 48, coverage: 97.25%, cost: 53.0
[2024-10-06 22:18:54,077][INFO] Step 49: size: 49, coverage: 98.00%, cost: 56.0
[2024-10-06 22:18:54,093][INFO] Step 50: size: 50, coverage: 98.50%, cost: 59.0
[2024-10-06 22:18:54,109][INFO] Step 51: size: 51, coverage: 99.00%, cost: 62.0
[2024-10-06 22:18:54,125][INFO] Step 52: size: 52, coverage: 99.25%, cost: 64.0
[2024-10-06 22:18:54,141][INFO] Step 53: size: 53, coverage: 99.50%, cost: 66.0
[2024-10-06 22:18:54,157][INFO] Step 54: size: 54, coverage: 99.75%, cost: 68.0
[2024-10-06 22:18:54,173][INFO] Step 55: size: 55, coverage: 100.00%, cost: 71.0
[2024-10-06 22:18:54,175][INFO] Size: 55 -> 52
[2024-10-06 22:18:54,175][INFO] Cost: 71.0 -> 68.0
[2024-10-06 22:21:56,015][INFO] Step 1: size: 1, coverage: 7.25%, cost: 1.0
[2024-10-06 22:21:56,030][INFO] Step 2: size: 2, coverage: 14.00%, cost: 2.0
[2024-10-06 22:21:56,045][INFO] Step 3: size: 3, coverage: 20.00%, cost: 3.0
[2024-10-06 22:21:56,061][INFO] Step 4: size: 4, coverage: 25.25%, cost: 4.0
[2024-10-06 22:21:56,076][INFO] Step 5: size: 5, coverage: 30.00%, cost: 5.0
[2024-10-06 22:21:56,091][INFO] Step 6: size: 6, coverage: 34.50%, cost: 6.0
[2024-10-06 22:21:56,106][INFO] Step 7: size: 7, coverage: 38.75%, cost: 7.0
[2024-10-06 22:21:56,121][INFO] Step 8: size: 8, coverage: 42.75%, cost: 8.0
[2024-10-06 22:21:56,136][INFO] Step 9: size: 9, coverage: 46.50%, cost: 9.0
[2024-10-06 22:21:56,151][INFO] Step 10: size: 10, coverage: 50.00%, cost: 10.0
[2024-10-06 22:21:56,165][INFO] Step 11: size: 11, coverage: 53.25%, cost: 11.0
[2024-10-06 22:21:56,180][INFO] Step 12: size: 12, coverage: 56.50%, cost: 12.0
[2024-10-06 22:21:56,195][INFO] Step 13: size: 13, coverage: 58.50%, cost: 13.0
[2024-10-06 22:21:56,210][INFO] Step 14: size: 14, coverage: 61.25%, cost: 14.0
[2024-10-06 22:21:56,224][INFO] Step 15: size: 15, coverage: 64.00%, cost: 15.0
[2024-10-06 22:21:56,239][INFO] Step 16: size: 16, coverage: 66.50%, cost: 16.0
[2024-10-06 22:21:56,254][INFO] Step 17: size: 17, coverage: 69.00%, cost: 17.0
[2024-10-06 22:21:56,269][INFO] Step 18: size: 18, coverage: 71.25%, cost: 18.0
